img_distorted,img_num,codec,dlevel,distortion,PSNR-Y,SSIM,MS-SSIM,IW-SSIM,VMAF-neg,SSIMULACRA2,HDR-VDP-2 Q,HDR-VDP-3 Q,CVVDP,PSNR-Y mapped,SSIM mapped,MS-SSIM mapped,IW-SSIM mapped,SSIMULACRA2 mapped,VMAF-neg mapped,HDR-VDP-2 Q mapped,HDR-VDP-3 Q mapped,CVVDP mapped
PTC_00009_JPEG-2000_01.png,9,3,1,0.0001154031716481,55.316254,0.999132122859784,0.999879891348716,0.999895820709048,95.580071,96.38309781,82.0501148749255,9.99987250870614,9.9984,5.75069915017524E-22,0.037396647293871600,0.04446499641234350,0.04585911092868810,8.6850670887099E-15,0.18335065241378400,0.0008375225611478360,0.059006971371394400,0.0046943459876880900
PTC_00009_JPEG-2000_02.png,9,3,2,0.298968651587326,47.766954,0.989091844028511,0.998305281476954,0.998591603635708,93.975242,89.57741,62.9853058881112,9.99584054446332,9.8869,0.19149623887141800,0.4142624735511960,0.4159408827721020,0.35536618674232500,0.2862077813839930,0.6716909433897340,0.40791131578705900,0.551228939125126,0.3506356375786750
PTC_00009_JPEG-2000_03.png,9,3,3,0.646949188618041,45.686566,0.982311946175689,0.997010726269789,0.997361374022865,92.993974,85.93190297,58.557345532213,9.99139828897611,9.7933,0.4863146782248500,0.6557370676849270,0.6717777038506370,0.5821844482470570,0.5658639240352730,0.9307183866221190,0.7171672060894860,0.8783111635912730,0.6458382109738890
PTC_00009_JPEG-2000_04.png,9,3,4,1.061949353199,44.075017,0.974913451380992,0.995468013006681,0.995782945294569,91.836519,82.29735433,54.9246641224183,9.98507934978944,9.6923,0.762216022537078,0.9139414226156280,0.9547375669028320,0.8417325039736980,0.8357526782740950,1.2178045528623500,1.0659725371214700,1.2503030308766300,0.9663787085402550
PTC_00009_JPEG-2000_05.png,9,3,5,1.35962244814028,43.154104,0.969605867844406,0.994275297835472,0.994493192857949,90.933442,79.64665866,53.0536018058424,9.97979394050667,9.6189,0.9351850446607720,1.0967519929819300,1.1630324443545000,1.0382401898073300,1.0289742076416500,1.432007390181850,1.2836527763942800,1.5186296773791900,1.2002216976353300
PTC_00009_JPEG-2000_06.png,9,3,6,1.62519869381607,42.421666,0.964671750292505,0.993118046920447,0.993172995427618,90.229453,77.30675208,51.4230686727006,9.97420901298309,9.5454,1.07990902146071,1.265263534957170,1.358732002101290,1.2293700079985000,1.1976102480941500,1.594342590087490,1.4962700315169300,1.7758483733529300,1.4349717853350700
PTC_00009_JPEG-2000_07.png,9,3,7,1.86470276154118,41.820797,0.960112469969992,0.992015360058797,0.991862032042598,89.364648,75.17022141,50.2584351257998,9.96870092494675,9.4845,1.2030851612886600,1.419926137634080,1.5404741942960200,1.4114497541038900,1.3502652040002700,1.7891120448693800,1.6618929395471200,2.0104991930461700,1.6298564140478700
PTC_00009_JPEG-2000_08.png,9,3,8,2.07810161485513,41.313715,0.955784485590184,0.990900241377363,0.99049178236075,88.825923,73.08581644,49.0177837055094,9.96264269946114,9.4203,1.3100151106438400,1.5659254193382300,1.7203326126857200,1.5951643041341800,1.4981371003773700,1.9081790153261400,1.851486338821620,2.2520241649029000,1.8356243267512400
PTC_00009_JPEG-2000_09.png,9,3,9,2.22573272027579,40.964164,0.9525860009231,0.990089137037704,0.989479222562826,88.039357,71.64733407,48.3131013566462,9.95813308929872,9.3765,1.385261076781230,1.6733606136379500,1.8489944371823900,1.7272766276791200,1.5996384704172200,2.079269804774900,1.9654143141187200,2.42274353201114,1.976179679454880
PTC_00009_JPEG-2000_10.png,9,3,10,2.3888625517479,40.603811,0.949021810538711,0.989135683115666,0.9883576425813,87.482396,69.99650826,47.6678772251843,9.95342889648764,9.3289,1.4641089588066900,1.7926551377864900,1.9981674286090700,1.870480832313720,1.7156193046921000,2.198625362236140,2.0737975324049500,2.593929645560720,2.1290741589913900
PTC_00009_JPEG-XL_01.png,9,4,1,0.0013937215449322,53.449326,0.998217455722981,0.999775276086629,0.999817432178466,95.312453,95.12012367,76.8743007032265,9.99965460299812,9.9956,5.75069915017524E-22,0.07409999804820850,0.07548186520119180,0.07128526232213300,8.6850670887099E-15,0.2754323679853270,0.01896141814137540,0.1117946300282010,0.01307960466308660
PTC_00009_JPEG-XL_02.png,9,4,2,0.138659767990208,46.735167,0.988080619069292,0.998316933787011,0.998607904700936,93.201798,89.03432091,63.7524373327364,9.99618579487617,9.938,0.327855807459419,0.45066812935266400,0.4135238312992840,0.3521280908853010,0.32870193743137800,0.877279866832483,0.3657128833272540,0.5214391854791410,0.1907241877910330
